"","NAME","gender","prc_under18E","prc_under18M","prc_over65E","prc_over65M"
"1011","Le Claire","Female",0.345004269854825,0.106406427264426,0.0888129803586678,0.044013795285875
"1012","Le Claire","Male",0.412411971830986,0.180510568674138,0.168573943661972,0.0862128721728383
"1013","Le Grand","Female",0.190687361419069,0.102627628295606,0.323725055432373,0.127360721749948
"1014","Le Grand","Male",0.188059701492537,0.0869930650964191,0.182089552238806,0.0784948270104598
"1015","Le Mars","Female",0.247311827956989,0.0423870743736609,0.207267334074898,0.0444489842930611
"1016","Le Mars","Male",0.282359905288082,0.0430114782447407,0.153906866614049,0.03470974847108
"1017","Le Roy","Female",0.333333333333333,2.05713986325908,0,2.66666666666667
"1018","Le Roy","Male",0,3.33333333333333,0.166666666666667,3.67045259092421
"1019","Leando CDP, Iowa","Female",0,0.952380952380952,0.666666666666667,1.47140374287712
"1020","Leando CDP, Iowa","Male",NA,NA,NA,NA
"1021","Ledyard","Female",0.0888888888888889,0.335224266189032,0.377777777777778,0.250668242705841
"1022","Ledyard","Male",0.122448979591837,0.39129014007311,0.387755102040816,0.384685011779492
"1023","Lehigh","Female",0.336322869955157,0.167535855943399,0.170403587443946,0.0822744334648682
"1024","Lehigh","Male",0.198198198198198,0.132186019503848,0.175675675675676,0.105141308511743
"1025","Leighton","Female",0.2,0.2010589250892,0.322222222222222,0.258384798036029
"1026","Leighton","Male",0.175824175824176,0.234283174320473,0.274725274725275,0.225779679227458
"1027","Leland","Female",0.327044025157233,0.213548541663352,0.119496855345912,0.0802075492519284
"1028","Leland","Male",0.292682926829268,0.252590980227749,0.105691056910569,0.120489063488431
"1029","Lenox","Female",0.313939393939394,0.0758373924859675,0.198787878787879,0.0514350536275109
"1030","Lenox","Male",0.247720364741641,0.0812440819387135,0.182370820668693,0.0593515836375886
"1031","Leon","Female",0.232369942196532,0.0812208071079066,0.295953757225434,0.0872180907159333
"1032","Leon","Male",0.238542890716804,0.0805080157282581,0.142185663924794,0.0519162995743592
"1033","Lester","Female",0.141791044776119,0.127155106959165,0.238805970149254,0.199448576917969
"1034","Lester","Male",0.286764705882353,0.17594504994551,0.242647058823529,0.11929093972581
"1035","Letts","Female",0.196428571428571,0.101340926802162,0.18452380952381,0.0999993675555153
"1036","Letts","Male",0.290502793296089,0.181730838492137,0.156424581005587,0.117251729155278
"1037","Lewis","Female",0.134883720930233,0.0976122899084567,0.218604651162791,0.110247585911575
"1038","Lewis","Male",0.177777777777778,0.106831148902637,0.457777777777778,0.318880070424806
"1039","Libertyville","Female",0.215277777777778,0.20850085451047,0.194444444444444,0.12742364059162
"1040","Libertyville","Male",0.139664804469274,0.0983572280994315,0.201117318435754,0.124944012763672
"1041","Lidderdale","Female",0.261904761904762,0.169067588409455,0.166666666666667,0.176319575897134
"1042","Lidderdale","Male",0.206896551724138,0.193568700841386,0.126436781609195,0.0967739571531385
"1043","Lime Springs","Female",0.288256227758007,0.189509266828979,0.160142348754448,0.0786252733664726
"1044","Lime Springs","Male",0.276679841897233,0.157153723009843,0.213438735177866,0.0943260757198404
"1045","Lincoln","Female",0.152173913043478,0.356772429288123,0.152173913043478,0.399277688032104
"1046","Lincoln","Male",0.227272727272727,0.285854987076384,0.196969696969697,0.293126410759805
"1047","Linden","Female",0.413461538461538,0.354477552903071,0.125,0.168903338178761
"1048","Linden","Male",0.292134831460674,0.266894720734414,0.0674157303370786,0.237704272707206
"1049","Lineville","Female",0.168141592920354,0.161246878272517,0.123893805309735,0.122733777776233
"1050","Lineville","Male",0.0743801652892562,0.141700997668412,0.0826446280991736,0.158356062027533
"1051","Linn Grove","Female",0.271739130434783,0.21319300234549,0.217391304347826,0.243596544698824
"1052","Linn Grove","Male",0.16,0.182653235515948,0.32,0.24245030647766
"1053","Lisbon","Female",0.225450901803607,0.0786995719950963,0.171342685370741,0.0677883741507855
"1054","Lisbon","Male",0.274298056155508,0.113320485810925,0.136069114470842,0.0556112225587776
"1055","Liscomb","Female",0.251497005988024,0.198088348414672,0.101796407185629,0.139644756207977
"1056","Liscomb","Male",0.258503401360544,0.247306221404152,0.129251700680272,0.11447053273667
"1057","Little Cedar CDP, Iowa","Female",0,1.11111111111111,0,1.33333333333333
"1058","Little Cedar CDP, Iowa","Male",0,0.8,0,0.96
"1059","Little Rock","Female",0.236111111111111,0.115076989790494,0.291666666666667,0.102820700925118
"1060","Little Rock","Male",0.260089686098655,0.132156043821808,0.183856502242152,0.0871492756461876
"1061","Little Sioux","Female",0.299065420560748,0.208383151268566,0.242990654205607,0.157306702940973
"1062","Little Sioux","Male",0.357142857142857,0.464285714285714,0.242857142857143,0.258823870457049
"1063","Livermore","Female",0.186440677966102,0.114398060628907,0.124293785310734,0.0746912693598943
"1064","Livermore","Male",0.243478260869565,0.140363484813934,0.0869565217391304,0.0428073492770304
"1065","Lockridge","Female",0.271794871794872,0.352910797448335,0.169230769230769,0.148660827477533
"1066","Lockridge","Male",0.160642570281124,0.1145466815105,0.104417670682731,0.0846433658022117
"1067","Logan","Female",0.203830369357045,0.0753079073474364,0.175102599179207,0.0538144933112937
"1068","Logan","Male",0.265917602996255,0.0820444586363989,0.136079900124844,0.0461948724946661
"1069","Lohrville","Female",0.171052631578947,0.0803380532960242,0.230263157894737,0.0918589983450983
"1070","Lohrville","Male",0.206060606060606,0.107416283424205,0.23030303030303,0.10455398402003
"1071","Lone Rock","Female",0.0222222222222222,0.400059742528326,0.377777777777778,0.213116030158746
"1072","Lone Rock","Male",0.0714285714285714,0.269323005514677,0.339285714285714,0.331544950137822
"1073","Lone Tree","Female",0.150826446280992,0.0815543396990521,0.210743801652893,0.0962741192169984
"1074","Lone Tree","Male",0.211475409836066,0.118911363979508,0.137704918032787,0.0649978897930682
"1075","Long Grove","Female",0.346080305927342,0.135342102586522,0.152963671128107,0.0645515184607955
"1076","Long Grove","Male",0.269938650306748,0.139543692415921,0.171779141104294,0.0808982993402707
"1077","Lorimor","Female",0.274418604651163,0.212806496019912,0.204651162790698,0.131993605808333
"1078","Lorimor","Male",0.352422907488987,0.231493211749166,0.123348017621145,0.097535880422097
"1079","Lost Nation","Female",0.18957345971564,0.135228647064219,0.308056872037915,0.160634278259432
"1080","Lost Nation","Male",0.186602870813397,0.15006125030132,0.301435406698565,0.151091364472795
"1081","Loveland CDP, Iowa","Female",NA,NA,NA,NA
"1082","Loveland CDP, Iowa","Male",NA,NA,NA,NA
"1083","Lovilia","Female",0.25187969924812,0.179747274890222,0.139097744360902,0.0741745261184188
"1084","Lovilia","Male",0.174142480211082,0.0993610073615412,0.134564643799472,0.072945813462178
"1085","Low Moor","Female",0.168316831683168,0.152394643287609,0.158415841584158,0.169257133514207
"1086","Low Moor","Male",0.167883211678832,0.158800413115368,0.182481751824818,0.147909263551705
"1087","Lowden","Female",0.283482142857143,0.10556285707643,0.196428571428571,0.0662771786940625
"1088","Lowden","Male",0.250673854447439,0.115238350076537,0.180592991913747,0.07647786401436
"1089","Lowell CDP, Iowa","Female",0.387096774193548,0.569160703128647,0.258064516129032,0.450008719563237
"1090","Lowell CDP, Iowa","Male",0,0.588235294117647,0.176470588235294,0.740569312471422
"1091","Lu Verne","Female",0.32,0.221258885471296,0.184,0.139256132130689
"1092","Lu Verne","Male",0.253846153846154,0.199392691610289,0.192307692307692,0.122072884593758
"1093","Luana","Female",0.112359550561798,0.14868456565352,0.157303370786517,0.151154403786312
"1094","Luana","Male",0.43801652892562,0.319544419787625,0.12396694214876,0.109801800506347
"1095","Lucas","Female",0.145833333333333,0.338826447173199,0.229166666666667,0.346740116695825
"1096","Lucas","Male",0.0196078431372549,0.3530827058491,0.411764705882353,0.39392538328364
"1097","Luther","Female",0.151162790697674,0.12994354150021,0.197674418604651,0.200914911942251
"1098","Luther","Male",0.153846153846154,0.14897588740531,0.373626373626374,0.285642847650483
"1099","Luxemburg","Female",0.252427184466019,0.137247434683541,0.281553398058252,0.139808454979226
"1100","Luxemburg","Male",0.308333333333333,0.154011746485635,0.258333333333333,0.140698283374192
"1101","Luzerne","Female",0.228070175438596,0.198342162821016,0.192982456140351,0.41609582523406
"1102","Luzerne","Male",0.1875,0.206255918475689,0.208333333333333,0.427467786536289
"1103","Lynnville","Female",0.211267605633803,0.129850381751636,0.230046948356808,0.107773031876384
"1104","Lynnville","Male",0.162650602409639,0.0937012488349942,0.256024096385542,0.17018935231929
"1105","Lytton","Female",0.155405405405405,0.103328745316533,0.148648648648649,0.112702374908867
"1106","Lytton","Male",0.179310344827586,0.121957182478806,0.110344827586207,0.121519987138722
"1107","Macedonia","Female",0.455621301775148,0.367098978353401,0.106508875739645,0.0664265146526355
"1108","Macedonia","Male",0.45625,0.379150082627249,0.0625,0.109909408719181
"1109","Macksburg","Female",0.117647058823529,0.327666314318561,0.323529411764706,0.408125767285516
"1110","Macksburg","Male",0.188679245283019,0.28233268285619,0.226415094339623,0.342332384472216
"1111","Madrid","Female",0.198389458272328,0.0559745618100969,0.236456808199122,0.0665739012132741
"1112","Madrid","Male",0.17725988700565,0.0508747992170603,0.198446327683616,0.0594519309802882
"1113","Magnolia","Female",0.087719298245614,0.282065260099202,0.298245614035088,0.214738522380722
"1114","Magnolia","Male",0.0933333333333333,0.0991971325750453,0.28,0.272650724880345
"1115","Maharishi Vedic City","Female",0.0504201680672269,0.177128561798394,0.672268907563025,0.32390803419329
"1116","Maharishi Vedic City","Male",0.130769230769231,0.267866791671904,0.253846153846154,0.288462996506708
"1117","Malcom","Female",0.156716417910448,0.120991938214701,0.126865671641791,0.0984294508349221
"1118","Malcom","Male",0.168421052631579,0.139206374987677,0.157894736842105,0.177126833592977
"1119","Mallard","Female",0.1171875,0.175544590054468,0.578125,0.312242234732872
"1120","Mallard","Male",0.173913043478261,0.124187821403461,0.373913043478261,0.19162452938794
"1121","Maloy","Female",0,0.588235294117647,0.0588235294117647,0.590834882726408
"1122","Maloy","Male",0.310344827586207,0.724958484194091,0,0.827586206896552
"1123","Malvern","Female",0.209386281588448,0.0971036296563778,0.229241877256318,0.0974752228637121
"1124","Malvern","Male",0.125217391304348,0.0632424952594562,0.231304347826087,0.102893037455824
"1125","Manchester","Female",0.192307692307692,0.0696148699745331,0.278554778554779,0.0646094699653616
"1126","Manchester","Male",0.251697962445066,0.0643775693512952,0.22612864562525,0.0689563529313442
"1127","Manilla","Female",0.133116883116883,0.0837465399645477,0.201298701298701,0.0824743838277572
"1128","Manilla","Male",0.297650130548303,0.136560645914701,0.154046997389034,0.066830916716659
"1129","Manly","Female",0.243939393939394,0.069862075642189,0.171212121212121,0.0581775543793069
"1130","Manly","Male",0.260808926080893,0.0786518506405897,0.143654114365411,0.0501969039197012
"1131","Manning","Female",0.168032786885246,0.0643586556585528,0.241803278688525,0.0678130254650957
"1132","Manning","Male",0.236503856041131,0.0663591356933131,0.186375321336761,0.0574492575583759
"1133","Manson","Female",0.185761957730812,0.050327897696768,0.25139043381535,0.0558333798629446
"1134","Manson","Male",0.331683168316832,0.0914595938791187,0.205445544554455,0.0552824195922957
"1135","Mapleton","Female",0.181318681318681,0.0708396026208383,0.331501831501831,0.108005696313923
"1136","Mapleton","Male",0.204868154158215,0.0715197201659823,0.281947261663286,0.0972472137022055
"1137","Maquoketa","Female",0.251385718943593,0.0472959925455057,0.221062927942615,0.0459101532761522
"1138","Maquoketa","Male",0.246727748691099,0.0499559628487744,0.198952879581152,0.0521920589143928
"1139","Marathon","Female",0.285714285714286,0.308744627393314,0.152380952380952,0.106024297110564
"1140","Marathon","Male",0.0740740740740741,0.186705361571786,0.222222222222222,0.186980073650357
"1141","Marble Rock","Female",0.0855263157894737,0.0939582782218023,0.375,0.166063451692059
"1142","Marble Rock","Male",0.24025974025974,0.174980669726796,0.194805194805195,0.139225612205309
"1143","Marcus","Female",0.148820326678766,0.0690824433958325,0.352087114337568,0.142076884767645
"1144","Marcus","Male",0.12972972972973,0.0582358568809522,0.281081081081081,0.110557530022035
"1145","Marengo","Female",0.235253772290809,0.0688409449884776,0.226337448559671,0.0520350077525504
"1146","Marengo","Male",0.22531847133758,0.0684722964627839,0.172770700636943,0.0524732677514388
"1147","Marion","Female",0.259365731234314,0.0321957171083976,0.173716632443532,0.0226700924070981
"1148","Marion","Male",0.240527527737073,0.0323316618376897,0.153077245132929,0.0237479530683475
"1149","Marne","Female",0.188679245283019,0.294625118357088,0.0754716981132075,0.341198217387414
"1150","Marne","Male",0.2,0.201203479683345,0.0615384615384615,0.278014941491114
"1151","Marquette","Female",0.161825726141079,0.0925454403215558,0.228215767634855,0.104544451332123
"1152","Marquette","Male",0.158371040723982,0.136808615173822,0.176470588235294,0.084266185898114
"1153","Marshalltown","Female",0.265491257590168,0.0229906217670215,0.182090862535665,0.0232774481991285
"1154","Marshalltown","Male",0.263793971656715,0.0246713953168099,0.166318969858284,0.0211202358242113
"1155","Martelle","Female",0.275,0.228227716601205,0.09,0.0622941610425889
"1156","Martelle","Male",0.239583333333333,0.150198854102335,0.0625,0.0906702622841338
"1157","Martensdale","Female",0.17175572519084,0.0874235473185753,0.263358778625954,0.14870989704444
"1158","Martensdale","Male",0.262172284644195,0.11330836109757,0.112359550561798,0.0683401530242859
"1159","Martinsburg","Female",0.196969696969697,0.209686459913166,0.257575757575758,0.305021095794975
"1160","Martinsburg","Male",0.108695652173913,0.328849154198768,0.195652173913043,0.505827405477179
"1161","Marysville","Female",0.230769230769231,1.39831637348932,0.153846153846154,1.54395922571909
"1162","Marysville","Male",0,1.25,0.25,1.14051797443092
"1163","Mason City","Female",0.204023398487659,0.0253257740071268,0.234555571408189,0.0256716064466396
"1164","Mason City","Male",0.20947108550909,0.0240833971872807,0.18066881125159,0.0230691388339356
"1165","Masonville","Female",0.263157894736842,0.366536533610108,0.210526315789474,0.408530913059474
"1166","Masonville","Male",0.0555555555555556,0.417309175400925,0.166666666666667,0.504799495705174
"1167","Massena","Female",0.321782178217822,0.208672894294932,0.198019801980198,0.142962197897668
"1168","Massena","Male",0.228723404255319,0.0974576757511479,0.148936170212766,0.0781638168574563
"1169","Matlock","Female",0.287234042553192,0.227173230846638,0.127659574468085,0.209300270763057
"1170","Matlock","Male",0.123076923076923,0.250664185465065,0.123076923076923,0.250664185465065
"1171","Maurice","Female",0.232,0.197725677280418,0.28,0.154970221655646
"1172","Maurice","Male",0.306451612903226,0.160798232240303,0.129032258064516,0.0807445428395638
"1173","Maxwell","Female",0.27039627039627,0.108717385323214,0.17016317016317,0.0696136864986919
"1174","Maxwell","Male",0.246192893401015,0.107474124443067,0.114213197969543,0.0615217879518982
"1175","Maynard","Female",0.229787234042553,0.113227112641241,0.11063829787234,0.0601194047111228
"1176","Maynard","Male",0.23109243697479,0.113657227596921,0.142857142857143,0.0635149326684208
"1177","Maysville","Female",0.393162393162393,0.406485054355723,0.102564102564103,0.122302892001605
"1178","Maysville","Male",0.271428571428571,0.261489422413513,0.114285714285714,0.162357168189378
"1179","McCallsburg","Female",0.269387755102041,0.195829396821287,0.0612244897959184,0.087958378944087
"1180","McCallsburg","Male",0.239837398373984,0.137980477671757,0.0894308943089431,0.0749761967960242
"1181","McCausland","Female",0.234741784037559,0.127945143884784,0.154929577464789,0.0934979326770264
"1182","McCausland","Male",0.308411214953271,0.181578715901298,0.14018691588785,0.0766592272874242
"1183","McClelland","Female",0.425531914893617,0.280117814298651,0.170212765957447,0.191043238555191
"1184","McClelland","Male",0.161764705882353,0.155312504934812,0.132352941176471,0.282385541070625
"1185","McGregor","Female",0.120418848167539,0.0908290215968779,0.308900523560209,0.131407827319498
"1186","McGregor","Male",0.202739726027397,0.130483913857344,0.2,0.10367754621803
"1187","McIntire","Female",0.0465116279069767,0.419698861833217,0.209302325581395,0.310571840709713
"1188","McIntire","Male",0.295454545454545,0.385368312357124,0.204545454545455,0.440759008145482
"1189","Mechanicsville","Female",0.129411764705882,0.0704697802183633,0.290196078431373,0.115854505261661
"1190","Mechanicsville","Male",0.175355450236967,0.08917839780644,0.241706161137441,0.102294016432732
"1191","Mediapolis","Female",0.204864359214219,0.075403413927125,0.251637043966324,0.0808503962905985
"1192","Mediapolis","Male",0.321637426900585,0.10638348734823,0.141325536062378,0.053741467292518
"1193","Melbourne","Female",0.294444444444444,0.107197223217056,0.216666666666667,0.0887783359583188
"1194","Melbourne","Male",0.341121495327103,0.131433559052635,0.114485981308411,0.0515077122304715
"1195","Melcher-Dallas","Female",0.247244094488189,0.108119361280729,0.176377952755906,0.0652410658819741
"1196","Melcher-Dallas","Male",0.237024221453287,0.104970327259493,0.166089965397924,0.066558266207956
"1197","Melrose","Female",0.285714285714286,0.237355305436404,0.302521008403361,0.249397109959788
"1198","Melrose","Male",0.129411764705882,0.178387042684946,0.552941176470588,0.514849591754721
"1199","Melvin","Female",0.173553719008264,0.125009842626646,0.223140495867769,0.123476478937296
"1200","Melvin","Male",0.382352941176471,0.220013010258516,0.198529411764706,0.133345208453132
"1201","Menlo","Female",0.25,0.166467520373921,0.112244897959184,0.0638380385191037
"1202","Menlo","Male",0.20952380952381,0.175933466319639,0.166666666666667,0.101714330301399
"1203","Meriden","Female",0.241935483870968,0.232933693704884,0.161290322580645,0.205026487511749
"1204","Meriden","Male",0.306122448979592,0.309390484015955,0.163265306122449,0.372762047470256
"1205","Merrill","Female",0.261241970021413,0.105943304898911,0.162740899357602,0.0686087842935211
"1206","Merrill","Male",0.352059925093633,0.169312455316181,0.129213483146067,0.0680910494563129
"1207","Meservey","Female",0.345911949685535,0.228757675880661,0.113207547169811,0.0794965182221128
"1208","Meservey","Male",0.417808219178082,0.422610115918901,0.123287671232877,0.103292627086498
"1209","Meyer CDP, Iowa","Female",0,2.5,0,3
"1210","Meyer CDP, Iowa","Male",0,2.5,0,3
"1211","Middle Amana CDP, Iowa","Female",0.255263157894737,0.17820656926171,0.192105263157895,0.145531958435852
"1212","Middle Amana CDP, Iowa","Male",0.231503579952267,0.183500927288561,0.121718377088305,0.0866101565705023
"1213","Middletown","Female",0.318385650224215,0.188379891768319,0.134529147982063,0.071282900486206
"1214","Middletown","Male",0.329341317365269,0.191579406784854,0.173652694610778,0.102255562877119
"1215","Miles","Female",0.161111111111111,0.080215811874111,0.266666666666667,0.130189794976601
"1216","Miles","Male",0.214659685863874,0.122468948822648,0.172774869109948,0.10376232428021
"1217","Milford","Female",0.260631834750911,0.0669824058343653,0.199878493317132,0.0542872988590671
"1218","Milford","Male",0.253416149068323,0.0629512902536875,0.222360248447205,0.068544013471793
"1219","Miller CDP, Iowa","Female",0,1,0.55,1.46751490622753
"1220","Miller CDP, Iowa","Male",0,1,0.45,1.39154814864596
"1221","Millersburg","Female",0.226666666666667,0.311822678322231,0.173333333333333,0.253264708054002
"1222","Millersburg","Male",0.126436781609195,0.192876856516315,0.367816091954023,0.394415683684866
"1223","Millerton","Female",0.461538461538462,0.575038645959719,0.0769230769230769,0.770685924504849
"1224","Millerton","Male",0,1.53846153846154,0.0769230769230769,1.693145404446
"1225","Milo","Female",0.216981132075472,0.105246932400478,0.179245283018868,0.0764152288628681
"1226","Milo","Male",0.190201729106628,0.0957316398933397,0.132564841498559,0.0567548199449158
"1227","Milton","Female",0.309090909090909,0.169542710109258,0.168181818181818,0.0793475481622335
"1228","Milton","Male",0.381443298969072,0.183946143024109,0.103092783505155,0.0571361266980551
"1229","Minburn","Female",0.248704663212435,0.130885225985935,0.150259067357513,0.0843187188504076
"1230","Minburn","Male",0.357487922705314,0.170340721581711,0.0628019323671498,0.0833543316965377
"1231","Minden","Female",0.250847457627119,0.112291483968532,0.203389830508475,0.0750928364628818
"1232","Minden","Male",0.353808353808354,0.160421016028038,0.125307125307125,0.0501243672258696
"1233","Mineola CDP, Iowa","Female",0,0.377358490566038,0.566037735849057,0.866117611970947
"1234","Mineola CDP, Iowa","Male",0.315789473684211,0.809248381454779,0.210526315789474,0.718206482004868
"1235","Mingo","Female",0.284916201117318,0.165684783596639,0.111731843575419,0.0907971348599426
"1236","Mingo","Male",0.314685314685315,0.187735341581495,0.13986013986014,0.126430360456059
"1237","Missouri Valley","Female",0.238229093464512,0.0579377080301754,0.186929023190443,0.054286302229787
"1238","Missouri Valley","Male",0.242063492063492,0.0594723957310522,0.183333333333333,0.0612419877678675
"1239","Mitchell","Female",0.260869565217391,0.388280187305474,0.152173913043478,0.333404980906563
"1240","Mitchell","Male",0.131147540983607,0.218776390906651,0.327868852459016,0.232339927502679
"1241","Mitchellville","Female",0.177504393673111,0.0731772428298708,0.0984182776801406,0.0373767074690872
"1242","Mitchellville","Male",0.236961451247166,0.0889333008880558,0.107709750566893,0.0395340248517214
"1243","Modale","Female",0.216,0.169857989438236,0.16,0.165481774223024
"1244","Modale","Male",0.169934640522876,0.107182190585094,0.196078431372549,0.104263733301043
"1245","Mona CDP, Iowa","Female",0,2.85714285714286,1,3.61403161162101
"1246","Mona CDP, Iowa","Male",0,0.689655172413793,0.241379310344828,0.872294919456377
"1247","Mondamin","Female",0.297560975609756,0.226169577238118,0.146341463414634,0.0870273609045154
"1248","Mondamin","Male",0.184210526315789,0.117999118730776,0.152631578947368,0.0859155687212951
"1249","Monmouth","Female",0.184615384615385,0.207910504241338,0.307692307692308,0.263732795781001
"1250","Monmouth","Male",0.0645161290322581,0.307467544627621,0.290322580645161,0.326408509394398
"1251","Monona","Female",0.221563981042654,0.0779713082468976,0.273696682464455,0.0886961994485398
"1252","Monona","Male",0.217329545454545,0.0881434671206358,0.186079545454545,0.0729822117002352
"1253","Monroe","Female",0.189220183486239,0.0727347664178696,0.209862385321101,0.0972589866869825
"1254","Monroe","Male",0.24,0.080376951258609,0.114736842105263,0.04728662293102
"1255","Montezuma","Female",0.159090909090909,0.0716774169082458,0.172077922077922,0.0608092938648061
"1256","Montezuma","Male",0.270457697642164,0.125293313766745,0.104022191400832,0.0501608243456312
"1257","Monticello","Female",0.253237410071942,0.0739714678543443,0.231175059952038,0.0549840358970758
"1258","Monticello","Male",0.266631744368779,0.0724693324762093,0.152435830277632,0.0451917118483878
"1259","Montour","Female",0.19,0.182543830353151,0.32,0.18720042734994
"1260","Montour","Male",0.121495327102804,0.148446198919694,0.11214953271028,0.0794424574413959
"1261","Montpelier CDP, Iowa","Female",0,0.208333333333333,0.625,0.675610627946762
"1262","Montpelier CDP, Iowa","Male",0,0.350877192982456,0.263157894736842,0.48707710281667
"1263","Montrose","Female",0.167567567567568,0.0963673015223385,0.275675675675676,0.133751329906237
"1264","Montrose","Male",0.205882352941176,0.134132622824356,0.211764705882353,0.0906979821651078
"1265","Mooar CDP, Iowa","Female",0,0.127388535031847,0.140127388535032,0.196468757685107
"1266","Mooar CDP, Iowa","Male",0.378378378378378,0.44317346152769,0.0878378378378378,0.174589637599512
"1267","Moorhead","Female",0.295652173913043,0.171494250572085,0.28695652173913,0.162737752321564
"1268","Moorhead","Male",0.208791208791209,0.177758032391645,0.32967032967033,0.223971573777255
"1269","Moorland","Female",0.107692307692308,0.188849043804546,0.169230769230769,0.138030178223774
"1270","Moorland","Male",0.1,0.167653847256781,0.2,0.28710842899504
"1271","Moravia","Female",0.247813411078717,0.122074487736933,0.268221574344023,0.113183139551794
"1272","Moravia","Male",0.25390625,0.146886693490246,0.26953125,0.119904314962608
"1273","Morley","Female",0.0555555555555556,0.500609291924454,0.194444444444444,0.507413415001533
"1274","Morley","Male",0.208333333333333,0.677652894346397,0.0833333333333333,0.959565431797767
"1275","Morning Sun","Female",0.158469945355191,0.107643854807428,0.237704918032787,0.0987164750300734
"1276","Morning Sun","Male",0.229607250755287,0.13119241747388,0.250755287009063,0.106440039358057
"1277","Morrison","Female",0.285714285714286,0.232213501478016,0.163265306122449,0.332610900812807
"1278","Morrison","Male",0.192982456140351,0.190595475909155,0.105263157894737,0.283626691261281
"1279","Moscow CDP, Iowa","Female",0.335365853658537,0.381941586506027,0.146341463414634,0.277582237518727
"1280","Moscow CDP, Iowa","Male",0,0.172413793103448,0,0.206896551724138
"1281","Moulton","Female",0.375375375375375,0.28998610784761,0.0780780780780781,0.0502005369808635
"1282","Moulton","Male",0.360501567398119,0.1874047539749,0.128526645768025,0.070799556292377
"1283","Mount Auburn","Female",0.265060240963855,0.245456014011473,0.132530120481928,0.212732755131492
"1284","Mount Auburn","Male",0.191780821917808,0.216535092544955,0.136986301369863,0.13259064448105
"1285","Mount Ayr","Female",0.219307450157398,0.0648579142442117,0.247639034627492,0.0652318305310291
"1286","Mount Ayr","Male",0.236632536973834,0.0691099461616979,0.203640500568828,0.0560657884614457
"1287","Mount Pleasant","Female",0.175513269904857,0.0344855207745966,0.234351527290936,0.0430111240063986
"1288","Mount Pleasant","Male",0.159136345461815,0.0359703820862553,0.131147540983607,0.0286868050245859
"1289","Mount Sterling CDP, Iowa","Female",0,1.42857142857143,1,2.43800688083943
"1290","Mount Sterling CDP, Iowa","Male",0,1.81818181818182,1,2.80789912936009
"1291","Mount Union CDP, Iowa","Female",0.277777777777778,0.214389567738423,0.0925925925925926,0.390552378768287
"1292","Mount Union CDP, Iowa","Male",0.492307692307692,0.41111983182934,0.107692307692308,0.283273565706819
"1293","Mount Vernon","Female",0.243337702053298,0.0854278562281271,0.110091743119266,0.0510645975510873
"1294","Mount Vernon","Male",0.260298777727479,0.0809857111230239,0.0706201901312811,0.0335944600255152
"1295","Moville","Female",0.252141982864137,0.0721058057480919,0.152998776009792,0.0457900501647718
"1296","Moville","Male",0.271508379888268,0.0839138245544979,0.100558659217877,0.0316260778404353
"1297","Murray","Female",0.305637982195846,0.148642510437786,0.175074183976261,0.0676593410966446
"1298","Murray","Male",0.289156626506024,0.132219664428959,0.159638554216867,0.08100104293818
"1299","Muscatine","Female",0.250781315989526,0.0255996272361587,0.171298251541515,0.0233239233841167
"1300","Muscatine","Male",0.256627516778523,0.0341382027253032,0.126174496644295,0.0192671852482697
"1301","Mystic","Female",0.298701298701299,0.175993021607236,0.0974025974025974,0.0897088346926515
"1302","Mystic","Male",0.284153005464481,0.260164562444071,0.224043715846995,0.134475214625092
"1303","Nashua","Female",0.254742547425474,0.089490480045494,0.168021680216802,0.0540323310951663
"1304","Nashua","Male",0.267275097783572,0.0938066092314522,0.146023468057366,0.0512900446369547
"1305","Nemaha","Female",0.421052631578947,0.339326071950176,0.140350877192982,0.289641805565471
"1306","Nemaha","Male",0.423076923076923,0.323301853988512,0.134615384615385,0.350807769295685
"1307","Neola","Female",0.337434094903339,0.147103296622099,0.147627416520211,0.0549921962882605
"1308","Neola","Male",0.299287410926366,0.134129383459207,0.130641330166271,0.0537456589467225
"1309","Nevada","Female",0.219692489651094,0.0486565403287394,0.222649319929036,0.0544310085485269
"1310","Nevada","Male",0.296011004126547,0.0606681078258669,0.120770288858322,0.0355216608559843
"1311","New Albin","Female",0.150684931506849,0.139121986978236,0.228310502283105,0.151469600459072
"1312","New Albin","Male",0.32,0.179900416897794,0.192,0.117073214699179
"1313","New Hampton","Female",0.293004587155963,0.0623815367570414,0.193233944954128,0.0507693113082384
"1314","New Hampton","Male",0.231264637002342,0.0524697168829941,0.192622950819672,0.0586790918016846
"1315","New Hartford","Female",0.197674418604651,0.1022295086218,0.119186046511628,0.0524250260896154
"1316","New Hartford","Male",0.404306220095694,0.207686687455047,0.200956937799043,0.142888241150977
"1317","New Haven CDP, Iowa","Female",0,1.33333333333333,0,1.6
"1318","New Haven CDP, Iowa","Male",0.515151515151515,0.866687857337884,0.242424242424242,0.766612766101425
"1319","New Liberty","Female",0.381818181818182,0.330927749409979,0.109090909090909,0.277935543083054
"1320","New Liberty","Male",0.27027027027027,0.222378044747978,0.121621621621622,0.183379335623671
"1321","New London","Female",0.283774124374553,0.0795868960663319,0.153681200857756,0.0432054142642556
"1322","New London","Male",0.270246478873239,0.0736273381944869,0.116197183098592,0.037080814905718
